Restaurants I need to try in Seattle

Title,Note,URL,Tags,Comment
Modoo Korean Restaurant 모두 식당,,https://www.google.com/maps/place/Modoo+Korean+Restaurant+%EB%AA%A8%EB%91%90+%EC%8B%9D%EB%8B%B9/data=!4m2!3m1!1s0x549005893ae1ed23:0x4dfbdeedf48f8951,,
Byblos Mediterranean Market,,https://www.google.com/maps/place/Byblos+Mediterranean+Market/data=!4m2!3m1!1s0x54901ab54b7e588f:0x8046e94543fd2fc0,,
San Fernando Roasted Chicken Lynnwood,,https://www.google.com/maps/place/San+Fernando+Roasted+Chicken+Lynnwood/data=!4m2!3m1!1s0x54901ab41b77461b:0xa078ea2cee8adf86,,
Campana's Pizzeria,,https://www.google.com/maps/place/Campana's+Pizzeria/data=!4m2!3m1!1s0x5490391a79fde02b:0xd19c94b57ae3bc88,,
Ta Joia,,https://www.google.com/maps/place/Ta+Joia/data=!4m2!3m1!1s0x54900fa9c5f04361:0x98f82d7269421134,,
Double Wired Espresso,,https://www.google.com/maps/place/Double+Wired+Espresso/data=!4m2!3m1!1s0x54905d0da943ce11:0x17048b11923bdaf0,,
Kuzma Fish Market LLC,,https://www.google.com/maps/place/Kuzma+Fish+Market+LLC/data=!4m2!3m1!1s0x54901ab734240001:0xd36d0f1fb19bed06,,
Saboteur Bakery,,https://www.google.com/maps/place/Saboteur+Bakery/data=!4m2!3m1!1s0x549037788f650667:0x386070b850dbbb1a,,
MAY KITCHEN + BAR,,https://www.google.com/maps/place/MAY+KITCHEN+%2B+BAR/data=!4m2!3m1!1s0x549045874b3877b9:0xf949fce650547cf4,,
SheChill Patisserie,,https://www.google.com/maps/place/SheChill+Patisserie/data=!4m2!3m1!1s0x4f7abb08f1be03fb:0x191a8d4330ab0d50,,
The Herbfarm,,https://www.google.com/maps/place/The+Herbfarm/data=!4m2!3m1!1s0x54900db38015c1a3:0xadc8972a0e779c7c,,
T55 Pâtisserie,,https://www.google.com/maps/place/T55+P%C3%A2tisserie/data=!4m2!3m1!1s0x54900fa03e68eec3:0x53a7c614f6b311ef,,
Hosoonyi Korean Restaurant,,https://www.google.com/maps/place/Hosoonyi+Korean+Restaurant/data=!4m2!3m1!1s0x5490107927248969:0x616caf51bebce76e,,
The Melrose Grill,,https://www.google.com/maps/place/The+Melrose+Grill/data=!4m2!3m1!1s0x549042ab53b47c15:0x8745989a1e5ba242,,
Macadons Cafe Renton,,https://www.google.com/maps/place/Macadons+Cafe+Renton/data=!4m2!3m1!1s0x549043180628661f:0x4a16d836c04ed1d1,,
Kanishka Cuisine of India,,https://www.google.com/maps/place/Kanishka+Cuisine+of+India/data=!4m2!3m1!1s0x549072ad928d2e65:0x4b9783fd6a2eb50f,,
Fujiwara Omakase,,https://www.google.com/maps/place/Fujiwara+Omakase/data=!4m2!3m1!1s0x549043001acb99a1:0xa027a811426286a,,
Taqueria El Kiosko,,https://www.google.com/maps/place/Taqueria+El+Kiosko/data=!4m2!3m1!1s0x5490422f11d97e8d:0x802c487dcf70f319,,
El Cubano To Go,,https://www.google.com/maps/place/El+Cubano+To+Go/data=!4m2!3m1!1s0x549011483a5005bb:0xfdc099b751b14a51,,
The Third Place,,https://www.google.com/maps/place/The+Third+Place/data=!4m2!3m1!1s0x549073925c02e54b:0xbb1cb89d272c3cf8,,
Birrieria Grumpys,,https://www.google.com/maps/place/Birrieria+Grumpys/data=!4m2!3m1!1s0x54904309bcae7093:0x9c6975a7f4b27e36,,
Exit 5 Korean BBQ,,https://www.google.com/maps/place/Exit+5+Korean+BBQ/data=!4m2!3m1!1s0x54906988335d5d67:0x328e1ec0c8118e5e,,
Burien Fish House,,https://www.google.com/maps/place/Burien+Fish+House/data=!4m2!3m1!1s0x5490449de81f6e45:0x53e40e7d66a2fc5e,,
Gyro Boss,,https://www.google.com/maps/place/Gyro+Boss/data=!4m2!3m1!1s0x549011d1f4217671:0xcd70e66b79af9a74,,
Banaras,,https://www.google.com/maps/place/Banaras/data=!4m2!3m1!1s0x54906d2b10170f25:0xd67ee68de682a668,,
Daeho Bellevue,,https://www.google.com/maps/place/Daeho+Bellevue/data=!4m2!3m1!1s0x54906f274c106975:0x9569a4e34e8f2fe5,,
Gyu-Kaku Japanese BBQ,,https://www.google.com/maps/place/Gyu-Kaku+Japanese+BBQ/data=!4m2!3m1!1s0x54906da82aab7a11:0xe1a6be4f7be2657b,,
Sun Sui Wah Seafood Restaurant,,https://www.google.com/maps/place/Sun+Sui+Wah+Seafood+Restaurant/data=!4m2!3m1!1s0x54906d006c181aad:0x370c7ffc5558efb8,,
Krungthep Thai Cuisine,,https://www.google.com/maps/place/Krungthep+Thai+Cuisine/data=!4m2!3m1!1s0x5490439d6aee54d5:0x6d66c42384ada876,,
